{'InRays'},,,,,,,,,,,,,,,,,,
Datos,Shape,Gaussian,Rigid,Section,C1 std dev,C2 std dev,Rel. error,Global rotation X,Global rotation Y,Global rotation Z,Global translation X,Global translation Y,Global translation Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%)
,,Mov.(mm)
Depth (mm),Shape,Gaussian,Rigid,,,,,X,Y,Z,X,Y,Z,,,,,
20,Gradual,0,10,17 / 20,"0,51","0,46","2,58e-03","1,00","1,00","1,00","-13,28","-0,15","-10,37",,"2,22","2,76",,
20,Gradual,0,10,18 / 20,"0,50","0,46","2,61e-03","1,00","1,00","1,00","-13,35","-0,2","-10,37",,"2,23","2,76",,
20,Gradual,0,10,19 / 20,"0,51","0,46","2,62e-03","1,00","1,00","1,00","-13,46","-0,31","-10,39",,"2,23","2,76",,
20,Gradual,0,10,FINAL,"0,49","0,44","2,67e-03","1,00","1,00","1,00","-13,56","-0,39","-10,4","10,53","2,23","2,75","-113,62","21,15"
20,Gradual,10,10,INITIAL,"0,00","0,00","4,10e-01","1,00","1,00","1,00","0,0","0,0","0,0","19,45","1,05","1,18",,
20,Gradual,10,10,1 / 20,"0,99","0,99","4,12e-02","0,98","1,00","0,98","-104,06","5,17","10,17",,"110,84","111,78",,
20,Gradual,10,10,2 / 20,"1,09","1,10","3,28e-02","0,98","1,00","0,98","-104,59","5,21","9,29",,"111,06","112,00",,
20,Gradual,10,10,3 / 20,"1,24","1,26","3,04e-02","0,98","1,00","0,98","-104,5","5,33","9,95",,"111,23","112,18",,
20,Gradual,10,10,4 / 20,"1,20","1,15","2,60e-02","0,98","1,00","0,98","-104,74","5,33","9,9",,"111,50","112,46",,
20,Gradual,10,10,5 / 20,"1,06","0,98","2,64e-02","0,98","1,00","0,98","-104,73","5,34","10,42",,"111,65","112,61",,
20,Gradual,10,10,6 / 20,"1,05","0,91","2,52e-02","0,98","1,00","0,98","-104,84","5,32","10,5",,"111,79","112,76",,
20,Gradual,10,10,7 / 20,"1,10","0,94","2,43e-02","0,98","1,00","0,98","-104,95","5,24","10,45",,"111,99","112,97",,
20,Gradual,10,10,8 / 20,"1,10","0,88","2,38e-02","0,98","1,00","0,98","-104,92","5,26","10,77",,"112,11","113,10",,
20,Gradual,10,10,9 / 20,"1,13","0,95","2,35e-02","0,98","1,00","0,98","-105,05","5,24","10,78",,"112,25","113,25",,
20,Gradual,10,10,10 / 20,"1,03","0,88","2,42e-02","0,98","1,00","0,98","-105,13","5,17","10,94",,"112,39","113,40",,
20,Gradual,10,10,11 / 20,"1,02","0,92","2,44e-02","0,98","1,00","0,98","-105,23","5,07","11,1",,"112,60","113,63",,
20,Gradual,10,10,12 / 20,"1,00","0,87","2,44e-02","0,98","1,00","0,98","-105,38","5,06","11,18",,"112,80","113,83",,
20,Gradual,10,10,13 / 20,"1,02","0,87","2,48e-02","0,98","1,00","0,98","-105,48","5,01","11,3",,"113,00","114,04",,
20,Gradual,10,10,14 / 20,"0,80","0,97","2,62e-02","0,98","1,00","0,98","-105,92","4,84","11,59",,"113,53","114,61",,
20,Gradual,10,10,15 / 20,"1,02","0,86","2,57e-02","0,98","1,00","0,98","-106,08","4,8","11,56",,"113,70","114,78",,
20,Gradual,10,10,16 / 20,"0,96","1,00","2,63e-02","0,98","1,00","0,98","-106,22","4,77","11,55",,"113,86","114,95",,
20,Gradual,10,10,17 / 20,"1,02","0,83","2,60e-02","0,98","1,00","0,98","-106,26","4,73","11,66",,"113,96","115,05",,
20,Gradual,10,10,18 / 20,"0,87","0,88","2,70e-02","0,98","1,00","0,98","-106,41","4,71","11,54",,"114,05","115,14",,
20,Gradual,10,10,19 / 20,"0,95","0,79","2,65e-02","0,98","1,00","0,98","-106,45","4,67","11,63",,"114,14","115,23",,
20,Gradual,10,10,FINAL,"0,92","0,87","2,71e-02","0,98","1,00","0,98","-106,57","4,67","11,55","19,45","114,23","115,32","-10821,31","587,39"
